# x_m,y_m,w_tr_right_m,w_tr_left_m
3.6186,1.5232,0.6335,0.6335
3.6386,1.5232,0.6376,0.6376
3.6586,1.5432,0.6616,0.6616
3.6786,1.5432,0.6666,0.6666
3.6986,1.5432,0.6694,0.6694
3.7186,1.5432,0.6728,0.6728
3.7386,1.5432,0.6767,0.6767
3.7586,1.5432,0.6800,0.6800
3.7786,1.5432,0.6800,0.6800
3.7986,1.5432,0.6800,0.6800
3.8186,1.5432,0.6803,0.6803
3.8386,1.5432,0.6810,0.6810
3.8586,1.5432,0.6823,0.6823
3.8786,1.5432,0.6841,0.6841
3.8986,1.5432,0.6864,0.6864
3.9186,1.5432,0.6892,0.6892
3.9386,1.5432,0.6925,0.6925
3.9586,1.5232,0.7158,0.7158
3.9786,1.5232,0.7200,0.7200
3.9986,1.5232,0.7200,0.7200
4.0186,1.5232,0.7200,0.7200
4.0386,1.5232,0.7200,0.7200
4.0586,1.5032,0.7400,0.7400
4.0786,1.5032,0.7400,0.7400
4.0986,1.5032,0.7400,0.7400
4.1186,1.5032,0.7400,0.7400
4.1386,1.4832,0.7600,0.7600
4.1586,1.4632,0.7588,0.7588
4.1786,1.4632,0.7683,0.7683
4.1986,1.4632,0.7782,0.7782
4.2186,1.4432,0.7713,0.7713
4.2386,1.4432,0.7820,0.7820
4.2586,1.4232,0.7766,0.7766
4.2786,1.4232,0.7881,0.7881
4.2986,1.4032,0.7841,0.7841
4.3186,1.3832,0.7809,0.7809
4.3386,1.3632,0.7786,0.7786
4.3586,1.3432,0.7773,0.7773
4.3786,1.3432,0.7683,0.7683
4.3986,1.3232,0.7653,0.7653
4.3986,1.3032,0.7766,0.7766
4.4186,1.2832,0.7720,0.7720
4.4386,1.2632,0.7683,0.7683
4.4586,1.2432,0.7653,0.7653
4.4786,1.2232,0.7588,0.7588
4.4786,1.2032,0.7628,0.7628
4.4986,1.1832,0.7544,0.7544
4.5186,1.1632,0.7412,0.7412
4.5386,1.1432,0.7287,0.7287
4.5586,1.1232,0.7158,0.7158
4.5586,1.1032,0.7200,0.7200
4.5786,1.0832,0.7052,0.7052
4.5986,1.0632,0.6912,0.6912
4.5986,1.0432,0.6962,0.6962
4.5986,1.0232,0.7005,0.7005
4.6186,1.0032,0.6841,0.6841
4.6186,0.9832,0.6864,0.6864
4.6386,0.9632,0.6694,0.6694
4.6386,0.9432,0.6728,0.6728
4.6386,0.9232,0.6767,0.6767
4.6386,0.9032,0.6800,0.6800
4.6386,0.8832,0.6803,0.6803
4.6586,0.8632,0.6611,0.6611
4.6586,0.8432,0.6624,0.6624
4.6586,0.8232,0.6642,0.6642
4.6586,0.8032,0.6666,0.6666
4.6586,0.7832,0.6616,0.6616
4.6586,0.7632,0.6539,0.6539
4.6586,0.7432,0.6467,0.6467
4.6786,0.7232,0.6589,0.6589
4.6786,0.7032,0.6529,0.6529
4.6786,0.6832,0.6467,0.6467
4.6786,0.6632,0.6400,0.6400
4.6786,0.6432,0.6338,0.6338
4.6786,0.6232,0.6280,0.6280
4.6786,0.6032,0.6211,0.6211
4.6786,0.5832,0.6147,0.6147
4.6786,0.5632,0.6088,0.6088
4.6986,0.5432,0.6228,0.6228
4.6986,0.5232,0.6181,0.6181
4.6986,0.5032,0.6139,0.6139
4.6986,0.4832,0.6102,0.6102
4.6986,0.4632,0.6071,0.6071
4.6986,0.4432,0.6046,0.6046
4.6986,0.4232,0.6026,0.6026
4.6986,0.4032,0.6011,0.6011
4.6986,0.3832,0.6003,0.6003
4.6986,0.3632,0.6000,0.6000
4.6986,0.3432,0.6000,0.6000
4.6786,0.3232,0.5800,0.5800
4.6786,0.3032,0.5800,0.5800
4.6786,0.2832,0.5800,0.5800
4.6786,0.2632,0.5800,0.5800
4.6786,0.2432,0.5800,0.5800
4.6786,0.2232,0.5800,0.5800
4.6786,0.2032,0.5800,0.5800
4.6786,0.1832,0.5800,0.5800
4.6786,0.1632,0.5800,0.5800
4.6786,0.1432,0.5803,0.5803
4.6786,0.1232,0.5812,0.5812
4.6586,0.1032,0.5627,0.5627
4.6586,0.0832,0.5648,0.5648
4.6586,0.0632,0.5675,0.5675
4.6586,0.0432,0.5708,0.5708
4.6586,0.0232,0.5747,0.5747
4.6586,0.0032,0.5791,0.5791
4.6586,-0.0168,0.5841,0.5841
4.6586,-0.0368,0.5896,0.5896
4.6386,-0.0568,0.5747,0.5747
4.6386,-0.0768,0.5791,0.5791
4.6386,-0.0968,0.5841,0.5841
4.6386,-0.1168,0.5896,0.5896
4.6386,-0.1368,0.5957,0.5957
4.6386,-0.1568,0.6023,0.6023
4.6386,-0.1768,0.6094,0.6094
4.6186,-0.1968,0.5986,0.5986
4.6186,-0.2168,0.6068,0.6068
4.6186,-0.2368,0.6155,0.6155
4.6186,-0.2568,0.6247,0.6247
4.6186,-0.2768,0.6335,0.6335
4.6186,-0.2968,0.6424,0.6424
4.5986,-0.3168,0.6335,0.6335
4.5986,-0.3368,0.6424,0.6424
4.5986,-0.3568,0.6515,0.6515
4.5986,-0.3768,0.6529,0.6529
4.5786,-0.3968,0.6515,0.6515
4.5786,-0.4168,0.6589,0.6589
4.5786,-0.4368,0.6529,0.6529
4.5586,-0.4568,0.6603,0.6603
4.5586,-0.4768,0.6589,0.6589
4.5386,-0.4968,0.6603,0.6603
4.5386,-0.5168,0.6616,0.6616
4.5186,-0.5368,0.6616,0.6616
4.4986,-0.5568,0.6547,0.6547
4.4986,-0.5768,0.6655,0.6655
4.4786,-0.5968,0.6603,0.6603
4.4786,-0.6168,0.6694,0.6694
4.4586,-0.6368,0.6603,0.6603
4.4586,-0.6568,0.6655,0.6655
4.4386,-0.6768,0.6603,0.6603
4.4386,-0.6968,0.6616,0.6616
4.4186,-0.7168,0.6603,0.6603
4.3986,-0.7368,0.6515,0.6515
4.3986,-0.7568,0.6603,0.6603
4.3786,-0.7768,0.6515,0.6515
4.3586,-0.7968,0.6424,0.6424
4.3586,-0.8168,0.6515,0.6515
4.3386,-0.8368,0.6424,0.6424
4.3386,-0.8568,0.6515,0.6515
4.3186,-0.8768,0.6424,0.6424
4.2986,-0.8968,0.6335,0.6335
4.2986,-0.9168,0.6424,0.6424
4.2786,-0.9368,0.6335,0.6335
4.2786,-0.9568,0.6424,0.6424
4.2586,-0.9768,0.6335,0.6335
4.2386,-0.9968,0.6247,0.6247
4.2386,-1.0168,0.6335,0.6335
4.2186,-1.0368,0.6247,0.6247
4.2186,-1.0568,0.6343,0.6343
4.1986,-1.0768,0.6272,0.6272
4.1786,-1.0968,0.6211,0.6211
4.1586,-1.1168,0.6161,0.6161
4.1586,-1.1368,0.6272,0.6272
4.1386,-1.1568,0.6211,0.6211
4.1186,-1.1768,0.6161,0.6161
4.0986,-1.1968,0.6122,0.6122
4.0986,-1.2168,0.6214,0.6214
4.0786,-1.2368,0.6211,0.6211
4.0586,-1.2568,0.6161,0.6161
4.0386,-1.2768,0.6122,0.6122
4.0386,-1.2968,0.6161,0.6161
4.0186,-1.3168,0.6211,0.6211
3.9986,-1.3368,0.6211,0.6211
3.9786,-1.3568,0.6161,0.6161
3.9586,-1.3768,0.6122,0.6122
3.9386,-1.3968,0.6094,0.6094
3.9186,-1.4168,0.6046,0.6046
3.8986,-1.4368,0.5997,0.5997
3.8986,-1.4568,0.6071,0.6071
3.8786,-1.4768,0.6046,0.6046
3.8586,-1.4968,0.6000,0.6000
3.8386,-1.5168,0.5966,0.5966
3.8186,-1.5368,0.5934,0.5934
3.7986,-1.5568,0.5882,0.5882
3.7986,-1.5768,0.5931,0.5931
3.7786,-1.5968,0.5931,0.5931
3.7586,-1.6168,0.5931,0.5931
3.7386,-1.6368,0.5931,0.5931
3.7186,-1.6568,0.5931,0.5931
3.6986,-1.6768,0.5882,0.5882
3.6786,-1.6968,0.5841,0.5841
3.6586,-1.7168,0.5812,0.5812
3.6386,-1.7368,0.5794,0.5794
3.6186,-1.7568,0.5788,0.5788
3.6186,-1.7768,0.5794,0.5794
3.5986,-1.7968,0.5812,0.5812
3.5786,-1.8168,0.5841,0.5841
3.5586,-1.8368,0.5812,0.5812
3.5386,-1.8568,0.5794,0.5794
3.5186,-1.8768,0.5788,0.5788
3.4986,-1.8968,0.5768,0.5768
3.4986,-1.9168,0.5788,0.5788
3.4786,-1.9368,0.5788,0.5788
3.4586,-1.9568,0.5794,0.5794
3.4386,-1.9768,0.5768,0.5768
3.4186,-1.9968,0.5720,0.5720
3.4186,-2.0168,0.5720,0.5720
3.3986,-2.0368,0.5768,0.5768
3.3786,-2.0568,0.5768,0.5768
3.3586,-2.0768,0.5720,0.5720
3.3386,-2.0968,0.5684,0.5684
3.3186,-2.1168,0.5660,0.5660
3.3186,-2.1368,0.5660,0.5660
3.2986,-2.1568,0.5684,0.5684
3.2786,-2.1768,0.5720,0.5720
3.2586,-2.1968,0.5768,0.5768
3.2386,-2.2168,0.5788,0.5788
3.2186,-2.2368,0.5788,0.5788
3.1986,-2.2568,0.5788,0.5788
3.1786,-2.2768,0.5788,0.5788
3.1586,-2.2968,0.5788,0.5788
3.1386,-2.3168,0.5788,0.5788
3.1186,-2.3368,0.5788,0.5788
3.0986,-2.3568,0.5788,0.5788
3.0786,-2.3768,0.5788,0.5788
3.0786,-2.3968,0.5768,0.5768
3.0586,-2.4168,0.5794,0.5794
3.0386,-2.4368,0.5812,0.5812
3.0186,-2.4568,0.5841,0.5841
2.9986,-2.4768,0.5882,0.5882
2.9786,-2.4968,0.5931,0.5931
2.9586,-2.5168,0.5931,0.5931
2.9386,-2.5368,0.5931,0.5931
2.9186,-2.5568,0.5931,0.5931
2.8986,-2.5768,0.5931,0.5931
2.8986,-2.5968,0.5931,0.5931
2.8786,-2.6168,0.5931,0.5931
2.8586,-2.6368,0.5943,0.5943
2.8386,-2.6568,0.5966,0.5966
