# x_m,y_m,w_tr_right_m,w_tr_left_m
-0.1266,-1.2814,0.5943,0.5943
-0.1266,-1.3014,0.5986,0.5986
-0.1466,-1.3214,0.5841,0.5841
-0.1466,-1.3414,0.5896,0.5896
-0.1466,-1.3614,0.5957,0.5957
-0.1666,-1.3814,0.5835,0.5835
-0.1666,-1.4014,0.5896,0.5896
-0.1666,-1.4214,0.5957,0.5957
-0.1866,-1.4414,0.5835,0.5835
-0.1866,-1.4614,0.5896,0.5896
-0.2066,-1.4814,0.5747,0.5747
-0.2066,-1.5014,0.5791,0.5791
-0.2066,-1.5214,0.5841,0.5841
-0.2066,-1.5414,0.5896,0.5896
-0.2266,-1.5614,0.5768,0.5768
-0.2266,-1.5814,0.5835,0.5835
-0.2266,-1.6014,0.5896,0.5896
-0.2466,-1.6214,0.5768,0.5768
-0.2466,-1.6414,0.5835,0.5835
-0.2466,-1.6614,0.5896,0.5896
-0.2666,-1.6814,0.5747,0.5747
-0.2666,-1.7014,0.5791,0.5791
-0.2666,-1.7214,0.5841,0.5841
-0.2866,-1.7414,0.5705,0.5705
-0.2866,-1.7614,0.5768,0.5768
-0.2866,-1.7814,0.5835,0.5835
-0.3066,-1.8014,0.5705,0.5705
-0.3066,-1.8214,0.5768,0.5768
-0.3066,-1.8414,0.5835,0.5835
-0.3266,-1.8614,0.5705,0.5705
-0.3266,-1.8814,0.5747,0.5747
-0.3466,-1.9014,0.5597,0.5597
-0.3466,-1.9214,0.5648,0.5648
-0.3466,-1.9414,0.5705,0.5705
-0.3666,-1.9614,0.5579,0.5579
-0.3666,-1.9814,0.5648,0.5648
-0.3666,-2.0014,0.5705,0.5705
-0.3866,-2.0214,0.5579,0.5579
-0.3866,-2.0414,0.5648,0.5648
-0.3866,-2.0614,0.5723,0.5723
-0.4066,-2.0814,0.5621,0.5621
-0.4066,-2.1014,0.5708,0.5708
-0.4066,-2.1214,0.5800,0.5800
-0.4266,-2.1414,0.5708,0.5708
-0.4266,-2.1614,0.5800,0.5800
-0.4266,-2.1814,0.5835,0.5835
-0.4466,-2.2014,0.5800,0.5800
-0.4466,-2.2214,0.5888,0.5888
-0.4466,-2.2414,0.5803,0.5803
-0.4466,-2.2614,0.5723,0.5723
-0.4666,-2.2814,0.5835,0.5835
-0.4666,-2.3014,0.5768,0.5768
-0.4666,-2.3214,0.5705,0.5705
-0.4866,-2.3414,0.5835,0.5835
-0.4866,-2.3614,0.5768,0.5768
-0.4866,-2.3814,0.5705,0.5705
-0.5066,-2.4014,0.5835,0.5835
-0.5066,-2.4214,0.5768,0.5768
-0.5266,-2.4414,0.5896,0.5896
-0.5266,-2.4614,0.5835,0.5835
-0.5266,-2.4814,0.5768,0.5768
-0.5466,-2.5014,0.5896,0.5896
-0.5666,-2.5214,0.6023,0.6023
-0.5666,-2.5414,0.5957,0.5957
-0.5866,-2.5614,0.6088,0.6088
-0.5866,-2.5814,0.6023,0.6023
-0.6066,-2.6014,0.6147,0.6147
-0.6266,-2.6214,0.6280,0.6280
-0.6466,-2.6414,0.6211,0.6211
-0.6666,-2.6614,0.5957,0.5957
-0.6866,-2.6614,0.5896,0.5896
-0.7066,-2.6614,0.5841,0.5841
-0.7266,-2.6614,0.5791,0.5791
-0.7466,-2.6614,0.5747,0.5747
-0.7666,-2.6614,0.5705,0.5705
-0.7866,-2.6614,0.5648,0.5648
-0.8066,-2.6614,0.5579,0.5579
-0.8266,-2.6614,0.5515,0.5515
-0.8466,-2.6614,0.5456,0.5456
-0.8666,-2.6614,0.5403,0.5403
-0.8866,-2.6614,0.5356,0.5356
-0.9066,-2.6614,0.5315,0.5315
-0.9266,-2.6614,0.5264,0.5264
-0.9466,-2.6614,0.5210,0.5210
-0.9666,-2.6614,0.5161,0.5161
-0.9866,-2.6614,0.5119,0.5119
-1.0066,-2.6614,0.5073,0.5073
-1.0266,-2.6414,0.5083,0.5083
-1.0466,-2.6414,0.4993,0.4993
-1.0666,-2.6414,0.4909,0.4909
-1.0866,-2.6414,0.4831,0.4831
-1.1066,-2.6414,0.4758,0.4758
-1.1266,-2.6414,0.4692,0.4692
-1.1466,-2.6414,0.4632,0.4632
-1.1666,-2.6414,0.4579,0.4579
-1.1866,-2.6214,0.4337,0.4337
-1.2066,-2.6214,0.4295,0.4295
-1.2266,-2.6214,0.4250,0.4250
-1.2466,-2.6214,0.4192,0.4192
-1.2666,-2.6214,0.4142,0.4142
-1.2866,-2.6214,0.4099,0.4099
-1.3066,-2.6214,0.4064,0.4064
-1.3266,-2.6214,0.4036,0.4036
-1.3466,-2.6014,0.3817,0.3817
-1.3666,-2.6014,0.3804,0.3804
-1.3866,-2.6014,0.3800,0.3800
-1.4066,-2.6014,0.3800,0.3800
-1.4266,-2.6014,0.3800,0.3800
-1.4466,-2.6014,0.3800,0.3800
-1.4666,-2.6014,0.3800,0.3800
-1.4866,-2.6014,0.3800,0.3800
-1.5066,-2.6014,0.3800,0.3800
-1.5266,-2.6014,0.3800,0.3800
-1.5466,-2.5814,0.3600,0.3600
-1.5666,-2.5814,0.3600,0.3600
-1.5866,-2.5814,0.3600,0.3600
-1.6066,-2.5814,0.3604,0.3604
-1.6266,-2.5814,0.3617,0.3617
-1.6466,-2.5814,0.3639,0.3639
-1.6666,-2.5814,0.3669,0.3669
-1.6866,-2.5614,0.3512,0.3512
-1.7066,-2.5614,0.3561,0.3561
-1.7266,-2.5614,0.3617,0.3617
-1.7466,-2.5614,0.3669,0.3669
-1.7666,-2.5614,0.3707,0.3707
-1.7866,-2.5614,0.3754,0.3754
-1.8066,-2.5614,0.3808,0.3808
-1.8266,-2.5614,0.3866,0.3866
-1.8466,-2.5414,0.3707,0.3707
-1.8666,-2.5414,0.3754,0.3754
-1.8866,-2.5414,0.3808,0.3808
-1.9066,-2.5414,0.3870,0.3870
-1.9266,-2.5414,0.3940,0.3940
-1.9466,-2.5414,0.3870,0.3870
-1.9666,-2.5414,0.3808,0.3808
-1.9866,-2.5214,0.3866,0.3866
-2.0066,-2.5214,0.3903,0.3903
-2.0266,-2.5214,0.3866,0.3866
-2.0466,-2.5214,0.3808,0.3808
-2.0666,-2.5014,0.3866,0.3866
-2.0866,-2.5014,0.3870,0.3870
-2.1066,-2.5014,0.3808,0.3808
-2.1266,-2.4814,0.3808,0.3808
-2.1466,-2.4814,0.3866,0.3866
-2.1666,-2.4814,0.3866,0.3866
-2.1866,-2.4614,0.3754,0.3754
-2.2066,-2.4614,0.3808,0.3808
-2.2266,-2.4614,0.3870,0.3870
-2.2466,-2.4614,0.3808,0.3808
-2.2666,-2.4614,0.3754,0.3754
-2.2866,-2.4414,0.3837,0.3837
-2.3066,-2.4414,0.3866,0.3866
-2.3266,-2.4414,0.3808,0.3808
-2.3466,-2.4414,0.3754,0.3754
-2.3666,-2.4214,0.3808,0.3808
-2.3866,-2.4214,0.3808,0.3808
-2.4066,-2.4214,0.3754,0.3754
-2.4266,-2.4214,0.3682,0.3682
-2.4466,-2.4014,0.3808,0.3808
-2.4666,-2.4014,0.3754,0.3754
-2.4866,-2.4014,0.3707,0.3707
-2.5066,-2.3814,0.3754,0.3754
-2.5266,-2.3814,0.3808,0.3808
-2.5466,-2.3814,0.3754,0.3754
-2.5666,-2.3814,0.3707,0.3707
-2.5866,-2.3814,0.3669,0.3669
-2.6066,-2.3614,0.3754,0.3754
-2.6266,-2.3614,0.3754,0.3754
-2.6466,-2.3614,0.3707,0.3707
-2.6666,-2.3414,0.3707,0.3707
-2.6866,-2.3414,0.3754,0.3754
-2.7066,-2.3414,0.3754,0.3754
-2.7266,-2.3214,0.3669,0.3669
-2.7466,-2.3214,0.3707,0.3707
-2.7666,-2.3214,0.3754,0.3754
-2.7866,-2.3214,0.3754,0.3754
-2.8066,-2.3014,0.3669,0.3669
-2.8266,-2.3014,0.3707,0.3707
-2.8466,-2.3014,0.3754,0.3754
-2.8666,-2.3014,0.3754,0.3754
-2.8866,-2.2814,0.3639,0.3639
-2.9066,-2.2814,0.3669,0.3669
-2.9266,-2.2814,0.3707,0.3707
-2.9466,-2.2614,0.3561,0.3561
-2.9666,-2.2614,0.3617,0.3617
-2.9866,-2.2614,0.3669,0.3669
-3.0066,-2.2614,0.3707,0.3707
-3.0266,-2.2414,0.3561,0.3561
-3.0466,-2.2414,0.3604,0.3604
-3.0666,-2.2414,0.3617,0.3617
-3.0866,-2.2414,0.3639,0.3639
-3.1066,-2.2214,0.3472,0.3472
-3.1266,-2.2214,0.3512,0.3512
-3.1466,-2.2214,0.3561,0.3561
-3.1666,-2.2214,0.3617,0.3617
-3.1866,-2.2214,0.3561,0.3561
-3.2066,-2.2014,0.3472,0.3472
-3.2266,-2.2014,0.3512,0.3512
-3.2466,-2.2014,0.3561,0.3561
-3.2666,-2.1814,0.3418,0.3418
-3.2866,-2.1814,0.3441,0.3441
-3.3066,-2.1814,0.3472,0.3472
-3.3266,-2.1814,0.3512,0.3512
-3.3466,-2.1814,0.3512,0.3512
-3.3666,-2.1614,0.3418,0.3418
-3.3866,-2.1614,0.3441,0.3441
-3.4066,-2.1614,0.3472,0.3472
-3.4266,-2.1614,0.3494,0.3494
-3.4466,-2.1414,0.3368,0.3368
-3.4666,-2.1414,0.3418,0.3418
-3.4866,-2.1414,0.3441,0.3441
-3.5066,-2.1214,0.3276,0.3276
-3.5266,-2.1214,0.3317,0.3317
-3.5466,-2.1214,0.3368,0.3368
-3.5666,-2.1214,0.3427,0.3427
-3.5866,-2.1214,0.3427,0.3427
-3.6066,-2.1014,0.3317,0.3317
-3.6266,-2.1014,0.3368,0.3368
-3.6466,-2.1014,0.3418,0.3418
-3.6666,-2.1014,0.3427,0.3427
-3.6866,-2.0814,0.3276,0.3276
-3.7066,-2.0814,0.3317,0.3317
-3.7266,-2.0814,0.3368,0.3368
-3.7466,-2.0814,0.3368,0.3368
-3.7666,-2.0814,0.3317,0.3317
-3.7866,-2.0614,0.3276,0.3276
-3.8066,-2.0614,0.3317,0.3317
-3.8266,-2.0614,0.3368,0.3368
-3.8466,-2.0614,0.3308,0.3308
-3.8666,-2.0414,0.3243,0.3243
-3.8866,-2.0414,0.3276,0.3276
-3.9066,-2.0414,0.3317,0.3317
-3.9266,-2.0414,0.3276,0.3276
-3.9466,-2.0414,0.3238,0.3238
-3.9666,-2.0214,0.3276,0.3276
-3.9866,-2.0214,0.3317,0.3317
-4.0066,-2.0214,0.3276,0.3276
-4.0266,-2.0214,0.3238,0.3238
-4.0466,-2.0214,0.3176,0.3176
-4.0666,-2.0014,0.3317,0.3317
-4.0866,-2.0014,0.3276,0.3276
-4.1066,-2.0014,0.3238,0.3238
-4.1266,-2.0014,0.3176,0.3176
-4.1466,-1.9814,0.3317,0.3317
-4.1666,-1.9814,0.3276,0.3276
-4.1866,-1.9814,0.3243,0.3243
-4.2066,-1.9814,0.3219,0.3219
-4.2266,-1.9614,0.3368,0.3368
-4.2466,-1.9614,0.3317,0.3317
-4.2666,-1.9614,0.3276,0.3276
-4.2866,-1.9614,0.3238,0.3238
-4.3066,-1.9414,0.3368,0.3368
-4.3266,-1.9414,0.3317,0.3317
-4.3466,-1.9414,0.3276,0.3276
-4.3666,-1.9214,0.3427,0.3427
-4.3866,-1.9214,0.3368,0.3368
-4.4066,-1.9214,0.3317,0.3317
-4.4266,-1.9014,0.3472,0.3472
-4.4466,-1.9014,0.3427,0.3427
-4.4666,-1.9014,0.3368,0.3368
-4.4866,-1.8814,0.3494,0.3494
-4.5066,-1.8814,0.3427,0.3427
-4.5266,-1.8614,0.3561,0.3561
-4.5466,-1.8614,0.3512,0.3512
-4.5666,-1.8414,0.3669,0.3669
-4.5866,-1.8414,0.3617,0.3617
-4.6066,-1.8214,0.3754,0.3754
-4.6266,-1.8214,0.3682,0.3682
-4.6466,-1.8014,0.3808,0.3808
-4.6666,-1.7814,0.3948,0.3948
-4.6866,-1.7814,0.3903,0.3903
-4.7066,-1.7614,0.4060,0.4060
-4.7266,-1.7414,0.4192,0.4192
-4.7466,-1.7414,0.4126,0.4126
-4.7666,-1.7214,0.4250,0.4250
-4.7866,-1.7014,0.4385,0.4385
-4.8066,-1.6814,0.4532,0.4532
-4.8066,-1.6614,0.4727,0.4727
-4.8266,-1.6414,0.4882,0.4882
-4.8466,-1.6214,0.5017,0.5017
-4.8666,-1.6014,0.5135,0.5135
-4.8666,-1.5814,0.5083,0.5083
-4.8666,-1.5614,0.4993,0.4993
-4.8866,-1.5414,0.4923,0.4923
-4.8866,-1.5214,0.4886,0.4886
-4.8866,-1.5014,0.4855,0.4855
-4.8866,-1.4814,0.4831,0.4831
-4.8666,-1.4614,0.4571,0.4571
-4.8666,-1.4414,0.4503,0.4503
-4.8666,-1.4214,0.4441,0.4441
-4.8666,-1.4014,0.4385,0.4385
-4.8666,-1.3814,0.4337,0.4337
-4.8666,-1.3614,0.4295,0.4295
-4.8666,-1.3414,0.4250,0.4250
-4.8666,-1.3214,0.4192,0.4192
-4.8666,-1.3014,0.4142,0.4142
-4.8466,-1.2814,0.3903,0.3903
-4.8466,-1.2614,0.3866,0.3866
-4.8466,-1.2414,0.3837,0.3837
-4.8466,-1.2214,0.3817,0.3817
-4.8466,-1.2014,0.3804,0.3804
-4.8466,-1.1814,0.3800,0.3800
-4.8466,-1.1614,0.3800,0.3800
-4.8466,-1.1414,0.3800,0.3800
-4.8466,-1.1214,0.3800,0.3800
-4.8266,-1.1014,0.3600,0.3600
-4.8266,-1.0814,0.3600,0.3600
-4.8266,-1.0614,0.3600,0.3600
-4.8266,-1.0414,0.3600,0.3600
-4.8266,-1.0214,0.3600,0.3600
-4.8266,-1.0014,0.3600,0.3600
-4.8266,-0.9814,0.3600,0.3600
-4.8266,-0.9614,0.3600,0.3600
-4.8266,-0.9414,0.3604,0.3604
-4.8266,-0.9214,0.3617,0.3617
-4.8066,-0.9014,0.3441,0.3441
-4.8066,-0.8814,0.3472,0.3472
-4.8066,-0.8614,0.3512,0.3512
-4.8066,-0.8414,0.3561,0.3561
-4.8066,-0.8214,0.3617,0.3617
-4.8066,-0.8014,0.3669,0.3669
-4.8066,-0.7814,0.3707,0.3707
-4.7866,-0.7614,0.3561,0.3561
-4.7866,-0.7414,0.3617,0.3617
-4.7866,-0.7214,0.3669,0.3669
-4.7866,-0.7014,0.3707,0.3707
-4.7866,-0.6814,0.3754,0.3754
-4.7866,-0.6614,0.3808,0.3808
-4.7866,-0.6414,0.3837,0.3837
-4.7866,-0.6214,0.3808,0.3808
-4.7866,-0.6014,0.3754,0.3754
-4.7666,-0.5814,0.3754,0.3754
-4.7666,-0.5614,0.3808,0.3808
-4.7666,-0.5414,0.3754,0.3754
-4.7666,-0.5214,0.3682,0.3682
-4.7666,-0.5014,0.3617,0.3617
-4.7466,-0.4814,0.3754,0.3754
-4.7466,-0.4614,0.3707,0.3707
-4.7466,-0.4414,0.3669,0.3669
-4.7466,-0.4214,0.3639,0.3639
-4.7266,-0.4014,0.3754,0.3754
-4.7266,-0.3814,0.3754,0.3754
-4.7266,-0.3614,0.3707,0.3707
-4.7266,-0.3414,0.3669,0.3669
-4.7266,-0.3214,0.3617,0.3617
-4.7066,-0.3014,0.3754,0.3754
-4.7066,-0.2814,0.3707,0.3707
-4.7066,-0.2614,0.3669,0.3669
-4.7066,-0.2414,0.3639,0.3639
-4.6866,-0.2214,0.3707,0.3707
-4.6866,-0.2014,0.3754,0.3754
-4.6866,-0.1814,0.3707,0.3707
-4.6866,-0.1614,0.3669,0.3669
-4.6866,-0.1414,0.3639,0.3639
-4.6666,-0.1214,0.3707,0.3707
-4.6666,-0.1014,0.3754,0.3754
-4.6666,-0.0814,0.3707,0.3707
-4.6666,-0.0614,0.3669,0.3669
-4.6466,-0.0414,0.3707,0.3707
-4.6466,-0.0214,0.3754,0.3754
-4.6466,-0.0014,0.3754,0.3754
-4.6466,0.0186,0.3707,0.3707
-4.6466,0.0386,0.3669,0.3669
-4.6266,0.0586,0.3707,0.3707
-4.6266,0.0786,0.3754,0.3754
-4.6266,0.0986,0.3707,0.3707
-4.6266,0.1186,0.3669,0.3669
-4.6266,0.1386,0.3617,0.3617
-4.6066,0.1586,0.3754,0.3754
-4.6066,0.1786,0.3707,0.3707
-4.6066,0.1986,0.3669,0.3669
-4.6066,0.2186,0.3617,0.3617
-4.6066,0.2386,0.3561,0.3561
-4.5866,0.2586,0.3707,0.3707
-4.5866,0.2786,0.3669,0.3669
-4.5866,0.2986,0.3639,0.3639
-4.5866,0.3186,0.3617,0.3617
-4.5666,0.3386,0.3754,0.3754
-4.5666,0.3586,0.3707,0.3707
-4.5666,0.3786,0.3669,0.3669
-4.5666,0.3986,0.3639,0.3639
-4.5466,0.4186,0.3808,0.3808
-4.5466,0.4386,0.3754,0.3754
-4.5466,0.4586,0.3707,0.3707
