# x_m,y_m,w_tr_right_m,w_tr_left_m
-2.6119,-0.0321,0.6071,0.6071
-2.6319,-0.0321,0.6102,0.6102
-2.6519,-0.0321,0.6139,0.6139
-2.6719,-0.0321,0.6181,0.6181
-2.6919,-0.0321,0.6200,0.6200
-2.7119,-0.0321,0.6200,0.6200
-2.7319,-0.0321,0.6200,0.6200
-2.7519,-0.0321,0.6200,0.6200
-2.7719,-0.0321,0.6200,0.6200
-2.7919,-0.0321,0.6200,0.6200
-2.8119,-0.0321,0.6200,0.6200
-2.8319,-0.0321,0.6200,0.6200
-2.8519,-0.0321,0.6200,0.6200
-2.8719,-0.0321,0.6200,0.6200
-2.8919,-0.0321,0.6200,0.6200
-2.9119,-0.0321,0.6200,0.6200
-2.9319,-0.0321,0.6200,0.6200
-2.9519,-0.0321,0.6200,0.6200
-2.9719,-0.0321,0.6200,0.6200
-2.9919,-0.0321,0.6200,0.6200
-3.0119,-0.0321,0.6200,0.6200
-3.0319,-0.0321,0.6200,0.6200
-3.0519,-0.0321,0.6200,0.6200
-3.0719,-0.0121,0.6400,0.6400
-3.0919,-0.0121,0.6400,0.6400
-3.1119,0.0079,0.6600,0.6600
-3.1319,0.0079,0.6600,0.6600
-3.1519,0.0279,0.6800,0.6800
-3.1719,0.0479,0.6600,0.6600
-3.1919,0.0679,0.6403,0.6403
-3.2119,0.0879,0.6211,0.6211
-3.2319,0.1079,0.6026,0.6026
-3.2519,0.1279,0.5847,0.5847
-3.2519,0.1479,0.5873,0.5873
-3.2719,0.1679,0.5708,0.5708
-3.2719,0.1879,0.5747,0.5747
-3.2919,0.2079,0.5597,0.5597
-3.2919,0.2279,0.5600,0.5600
-3.2919,0.2479,0.5600,0.5600
-3.3119,0.2679,0.5400,0.5400
-3.3119,0.2879,0.5400,0.5400
-3.3119,0.3079,0.5400,0.5400
-3.3119,0.3279,0.5400,0.5400
-3.3319,0.3479,0.5200,0.5200
-3.3319,0.3679,0.5200,0.5200
-3.3319,0.3879,0.5200,0.5200
-3.3319,0.4079,0.5200,0.5200
-3.3319,0.4279,0.5200,0.5200
-3.3319,0.4479,0.5200,0.5200
-3.3319,0.4679,0.5200,0.5200
-3.3319,0.4879,0.5200,0.5200
-3.3319,0.5079,0.5200,0.5200
-3.3319,0.5279,0.5200,0.5200
-3.3319,0.5479,0.5200,0.5200
-3.3519,0.5679,0.5000,0.5000
-3.3519,0.5879,0.5000,0.5000
-3.3519,0.6079,0.5003,0.5003
-3.3519,0.6279,0.5013,0.5013
-3.3519,0.6479,0.5030,0.5030
-3.3519,0.6679,0.5053,0.5053
-3.3519,0.6879,0.5083,0.5083
-3.3519,0.7079,0.5119,0.5119
-3.3519,0.7279,0.5161,0.5161
-3.3519,0.7479,0.5200,0.5200
-3.3519,0.7679,0.5200,0.5200
-3.3519,0.7879,0.5200,0.5200
-3.3519,0.8079,0.5200,0.5200
-3.3519,0.8279,0.5200,0.5200
-3.3519,0.8479,0.5200,0.5200
-3.3519,0.8679,0.5200,0.5200
-3.3519,0.8879,0.5200,0.5200
-3.3519,0.9079,0.5200,0.5200
-3.3519,0.9279,0.5200,0.5200
-3.3519,0.9479,0.5161,0.5161
-3.3519,0.9679,0.5119,0.5119
-3.3519,0.9879,0.5083,0.5083
-3.3519,1.0079,0.5053,0.5053
-3.3519,1.0279,0.5030,0.5030
-3.3519,1.0479,0.5013,0.5013
-3.3519,1.0679,0.5003,0.5003
-3.3519,1.0879,0.5000,0.5000
-3.3519,1.1079,0.5003,0.5003
-3.3519,1.1279,0.5013,0.5013
-3.3719,1.1479,0.5000,0.5000
-3.3719,1.1679,0.5000,0.5000
-3.3719,1.1879,0.5000,0.5000
-3.3719,1.2079,0.5000,0.5000
-3.3719,1.2279,0.5000,0.5000
-3.3719,1.2479,0.5000,0.5000
-3.3719,1.2679,0.5000,0.5000
-3.3719,1.2879,0.5000,0.5000
-3.3719,1.3079,0.5000,0.5000
-3.3719,1.3279,0.5000,0.5000
-3.3719,1.3479,0.5000,0.5000
-3.3719,1.3679,0.5000,0.5000
-3.3719,1.3879,0.5000,0.5000
-3.3719,1.4079,0.5000,0.5000
-3.3719,1.4279,0.5000,0.5000
-3.3919,1.4479,0.4800,0.4800
-3.3919,1.4679,0.4800,0.4800
-3.3919,1.4879,0.4800,0.4800
-3.3919,1.5079,0.4800,0.4800
-3.3919,1.5279,0.4800,0.4800
-3.3919,1.5479,0.4800,0.4800
-3.3919,1.5679,0.4800,0.4800
-3.3919,1.5879,0.4800,0.4800
-3.3919,1.6079,0.4800,0.4800
-3.3919,1.6279,0.4800,0.4800
-3.3919,1.6479,0.4800,0.4800
-3.3919,1.6679,0.4800,0.4800
-3.3919,1.6879,0.4800,0.4800
-3.3919,1.7079,0.4800,0.4800
-3.3919,1.7279,0.4800,0.4800
-3.3919,1.7479,0.4800,0.4800
-3.3919,1.7679,0.4800,0.4800
-3.3919,1.7879,0.4800,0.4800
-3.3919,1.8079,0.4800,0.4800
-3.3919,1.8279,0.4800,0.4800
-3.3919,1.8479,0.4800,0.4800
-3.3919,1.8679,0.4800,0.4800
-3.3919,1.8879,0.4800,0.4800
-3.3919,1.9079,0.4800,0.4800
-3.3919,1.9279,0.4800,0.4800
-3.3919,1.9479,0.4800,0.4800
-3.3919,1.9679,0.4800,0.4800
-3.3919,1.9879,0.4800,0.4800
-3.3919,2.0079,0.4800,0.4800
-3.3919,2.0279,0.4800,0.4800
-3.3919,2.0479,0.4800,0.4800
-3.3919,2.0679,0.4800,0.4800
-3.3919,2.0879,0.4800,0.4800
-3.3919,2.1079,0.4800,0.4800
-3.3919,2.1279,0.4800,0.4800
-3.3919,2.1479,0.4800,0.4800
-3.3919,2.1679,0.4800,0.4800
-3.3919,2.1879,0.4800,0.4800
-3.3919,2.2079,0.4800,0.4800
-3.3919,2.2279,0.4800,0.4800
-3.3919,2.2479,0.4800,0.4800
-3.3919,2.2679,0.4800,0.4800
-3.3919,2.2879,0.4800,0.4800
-3.3919,2.3079,0.4800,0.4800
-3.3919,2.3279,0.4800,0.4800
-3.3919,2.3479,0.4800,0.4800
-3.3919,2.3679,0.4803,0.4803
-3.3919,2.3879,0.4814,0.4814
-3.3919,2.4079,0.4831,0.4831
-3.3919,2.4279,0.4855,0.4855
-3.3919,2.4479,0.4886,0.4886
-3.3919,2.4679,0.4923,0.4923
-3.3919,2.4879,0.4967,0.4967
-3.3719,2.5079,0.5200,0.5200
-3.3719,2.5279,0.5200,0.5200
-3.3719,2.5479,0.5200,0.5200
-3.3719,2.5679,0.5200,0.5200
-3.3719,2.5879,0.5200,0.5200
-3.3719,2.6079,0.5200,0.5200
-3.3719,2.6279,0.5200,0.5200
-3.3719,2.6479,0.5200,0.5200
-3.3719,2.6679,0.5200,0.5200
-3.3519,2.6879,0.5400,0.5400
-3.3519,2.7079,0.5400,0.5400
-3.3519,2.7279,0.5400,0.5400
-3.3319,2.7479,0.5600,0.5600
-3.3319,2.7679,0.5600,0.5600
-3.3319,2.7879,0.5600,0.5600
-3.3319,2.8079,0.5600,0.5600
-3.3119,2.8279,0.5800,0.5800
-3.2919,2.8479,0.5905,0.5905
-3.2919,2.8679,0.5708,0.5708
-3.2719,2.8879,0.5551,0.5551
-3.2519,2.9079,0.5403,0.5403
-3.2319,2.9279,0.5264,0.5264
-3.2119,2.9479,0.5135,0.5135
-3.1919,2.9479,0.5203,0.5203
-3.1719,2.9679,0.5093,0.5093
-3.1519,2.9879,0.4993,0.4993
-3.1319,2.9879,0.5083,0.5083
-3.1119,2.9879,0.5174,0.5174
-3.0919,3.0079,0.5083,0.5083
-3.0719,3.0279,0.4993,0.4993
-3.0519,3.0279,0.5083,0.5083
-3.0319,3.0279,0.5174,0.5174
-3.0119,3.0479,0.5083,0.5083
-2.9919,3.0479,0.5177,0.5177
-2.9719,3.0679,0.5106,0.5106
-2.9519,3.0679,0.5122,0.5122
-2.9319,3.0879,0.5161,0.5161
-2.9119,3.0879,0.5046,0.5046
-2.8919,3.1079,0.5106,0.5106
-2.8719,3.1279,0.5161,0.5161
-2.8519,3.1279,0.5083,0.5083
-2.8319,3.1479,0.5161,0.5161
-2.8119,3.1479,0.5046,0.5046
-2.7919,3.1679,0.5106,0.5106
-2.7719,3.1679,0.5003,0.5003
-2.7519,3.1879,0.5083,0.5083
-2.7319,3.1879,0.4993,0.4993
-2.7119,3.2079,0.5093,0.5093
-2.6919,3.2079,0.5017,0.5017
-2.6719,3.2279,0.5135,0.5135
-2.6519,3.2279,0.5073,0.5073
-2.6319,3.2479,0.5203,0.5203
-2.6119,3.2679,0.5325,0.5325
-2.5919,3.2879,0.5456,0.5456
-2.5719,3.2879,0.5391,0.5391
-2.5519,3.3079,0.5515,0.5515
-2.5319,3.3279,0.5648,0.5648
-2.5119,3.3479,0.5600,0.5600
-2.4919,3.3679,0.5400,0.5400
-2.4919,3.3879,0.5400,0.5400
-2.4919,3.4079,0.5400,0.5400
-2.4719,3.4279,0.5200,0.5200
-2.4719,3.4479,0.5200,0.5200
-2.4519,3.4679,0.5000,0.5000
-2.4519,3.4879,0.5000,0.5000
-2.4519,3.5079,0.5000,0.5000
-2.4519,3.5279,0.5000,0.5000
-2.4519,3.5479,0.5000,0.5000
-2.4519,3.5679,0.4967,0.4967
-2.4519,3.5879,0.4923,0.4923
-2.4519,3.6079,0.4886,0.4886
-2.4519,3.6279,0.4855,0.4855
-2.4519,3.6479,0.4831,0.4831
-2.4519,3.6679,0.4814,0.4814
-2.4519,3.6879,0.4803,0.4803
-2.4519,3.7079,0.4800,0.4800
-2.4519,3.7279,0.4800,0.4800
-2.4519,3.7479,0.4800,0.4800
-2.4519,3.7679,0.4800,0.4800
-2.4519,3.7879,0.4800,0.4800
-2.4519,3.8079,0.4800,0.4800
-2.4519,3.8279,0.4800,0.4800
-2.4519,3.8479,0.4772,0.4772
-2.4519,3.8679,0.4727,0.4727
-2.4519,3.8879,0.4689,0.4689
-2.4519,3.9079,0.4657,0.4657
-2.4519,3.9279,0.4632,0.4632
-2.4519,3.9479,0.4614,0.4614
-2.4519,3.9679,0.4604,0.4604
-2.4519,3.9879,0.4600,0.4600
-2.4519,4.0079,0.4600,0.4600
-2.4519,4.0279,0.4600,0.4600
-2.4519,4.0479,0.4600,0.4600
-2.4519,4.0679,0.4600,0.4600
-2.4519,4.0879,0.4600,0.4600
-2.4519,4.1079,0.4600,0.4600
-2.4519,4.1279,0.4600,0.4600
-2.4519,4.1479,0.4600,0.4600
-2.4519,4.1679,0.4600,0.4600
-2.4519,4.1879,0.4600,0.4600
-2.4519,4.2079,0.4600,0.4600
-2.4519,4.2279,0.4600,0.4600
-2.4519,4.2479,0.4600,0.4600
-2.4519,4.2679,0.4600,0.4600
-2.4519,4.2879,0.4600,0.4600
-2.4519,4.3079,0.4600,0.4600
-2.4519,4.3279,0.4600,0.4600
-2.4519,4.3479,0.4600,0.4600
-2.4519,4.3679,0.4600,0.4600
-2.4519,4.3879,0.4600,0.4600
-2.4519,4.4079,0.4600,0.4600
-2.4519,4.4279,0.4600,0.4600
-2.4519,4.4479,0.4600,0.4600
-2.4519,4.4679,0.4600,0.4600
-2.4519,4.4879,0.4600,0.4600
-2.4519,4.5079,0.4600,0.4600
-2.4519,4.5279,0.4600,0.4600
-2.4519,4.5479,0.4600,0.4600
-2.4519,4.5679,0.4600,0.4600
-2.4519,4.5879,0.4600,0.4600
-2.4519,4.6079,0.4600,0.4600
-2.4519,4.6279,0.4600,0.4600
-2.4519,4.6479,0.4600,0.4600
-2.4519,4.6679,0.4600,0.4600
-2.4519,4.6879,0.4600,0.4600
-2.4519,4.7079,0.4600,0.4600
-2.4519,4.7279,0.4600,0.4600
-2.4519,4.7479,0.4600,0.4600
-2.4519,4.7679,0.4600,0.4600
-2.4519,4.7879,0.4600,0.4600
-2.4519,4.8079,0.4600,0.4600
-2.4519,4.8279,0.4600,0.4600
-2.4519,4.8479,0.4600,0.4600
-2.4519,4.8679,0.4600,0.4600
-2.4519,4.8879,0.4600,0.4600
-2.4519,4.9079,0.4600,0.4600
-2.4519,4.9279,0.4600,0.4600
-2.4519,4.9479,0.4600,0.4600
-2.4519,4.9679,0.4600,0.4600
-2.4519,4.9879,0.4600,0.4600
-2.4519,5.0079,0.4600,0.4600
-2.4519,5.0279,0.4600,0.4600
-2.4519,5.0479,0.4600,0.4600
-2.4519,5.0679,0.4600,0.4600
-2.4519,5.0879,0.4600,0.4600
-2.4519,5.1079,0.4600,0.4600
-2.4519,5.1279,0.4600,0.4600
-2.4519,5.1479,0.4600,0.4600
-2.4519,5.1679,0.4600,0.4600
-2.4519,5.1879,0.4600,0.4600
-2.4519,5.2079,0.4600,0.4600
-2.4519,5.2279,0.4600,0.4600
-2.4519,5.2479,0.4600,0.4600
-2.4519,5.2679,0.4600,0.4600
-2.4519,5.2879,0.4600,0.4600
-2.4519,5.3079,0.4600,0.4600
-2.4519,5.3279,0.4600,0.4600
-2.4519,5.3479,0.4600,0.4600
-2.4519,5.3679,0.4600,0.4600
-2.4519,5.3879,0.4600,0.4600
-2.4519,5.4079,0.4600,0.4600
-2.4519,5.4279,0.4600,0.4600
-2.4519,5.4479,0.4600,0.4600
-2.4519,5.4679,0.4600,0.4600
-2.4519,5.4879,0.4600,0.4600
-2.4519,5.5079,0.4600,0.4600
-2.4519,5.5279,0.4600,0.4600
-2.4519,5.5479,0.4600,0.4600
-2.4519,5.5679,0.4600,0.4600
-2.4519,5.5879,0.4600,0.4600
-2.4519,5.6079,0.4600,0.4600
-2.4519,5.6279,0.4600,0.4600
-2.4519,5.6479,0.4600,0.4600
-2.4519,5.6679,0.4600,0.4600
-2.4519,5.6879,0.4600,0.4600
-2.4519,5.7079,0.4600,0.4600
-2.4519,5.7279,0.4600,0.4600
-2.4319,5.7479,0.4800,0.4800
-2.4319,5.7679,0.4800,0.4800
-2.4319,5.7879,0.4800,0.4800
-2.4119,5.8079,0.5000,0.5000
-2.3919,5.8279,0.5200,0.5200
-2.3719,5.8479,0.5200,0.5200
-2.3519,5.8679,0.5003,0.5003
-2.3319,5.8879,0.4814,0.4814
-2.3119,5.9079,0.4632,0.4632
-2.2919,5.9279,0.4459,0.4459
-2.2719,5.9279,0.4492,0.4492
-2.2519,5.9479,0.4337,0.4337
-2.2319,5.9679,0.4192,0.4192
-2.2119,5.9679,0.4200,0.4200
-2.1919,5.9679,0.4200,0.4200
-2.1719,5.9879,0.4000,0.4000
-2.1519,5.9879,0.4000,0.4000
-2.1319,5.9879,0.4000,0.4000
-2.1119,6.0079,0.3804,0.3804
-2.0919,6.0079,0.3817,0.3817
-2.0719,6.0079,0.3837,0.3837
-2.0519,6.0079,0.3866,0.3866
-2.0319,6.0279,0.3707,0.3707
-2.0119,6.0279,0.3754,0.3754
-1.9919,6.0279,0.3800,0.3800
-1.9719,6.0479,0.3600,0.3600
-1.9519,6.0479,0.3600,0.3600
-1.9319,6.0479,0.3600,0.3600
-1.9119,6.0479,0.3600,0.3600
-1.8919,6.0479,0.3604,0.3604
-1.8719,6.0679,0.3418,0.3418
-1.8519,6.0679,0.3441,0.3441
-1.8319,6.0679,0.3472,0.3472
-1.8119,6.0679,0.3512,0.3512
-1.7919,6.0679,0.3561,0.3561
-1.7719,6.0679,0.3600,0.3600
-1.7519,6.0679,0.3600,0.3600
-1.7319,6.0679,0.3600,0.3600
-1.7119,6.0679,0.3600,0.3600
-1.6919,6.0679,0.3561,0.3561
-1.6719,6.0679,0.3494,0.3494
-1.6519,6.0679,0.3427,0.3427
-1.6319,6.0679,0.3368,0.3368
-1.6119,6.0679,0.3317,0.3317
-1.5919,6.0679,0.3276,0.3276
-1.5719,6.0879,0.3441,0.3441
-1.5519,6.0879,0.3418,0.3418
-1.5319,6.0879,0.3405,0.3405
-1.5119,6.0879,0.3400,0.3400
-1.4919,6.0879,0.3400,0.3400
-1.4719,6.0879,0.3400,0.3400
-1.4519,6.0879,0.3400,0.3400
