# x_m,y_m,w_tr_right_m,w_tr_left_m
3.8710,4.5728,0.4250,0.4250
3.8510,4.5728,0.4192,0.4192
3.8310,4.5728,0.4126,0.4126
3.8110,4.5728,0.4060,0.4060
3.7910,4.5728,0.4000,0.4000
3.7710,4.5728,0.3948,0.3948
3.7510,4.5728,0.3903,0.3903
3.7310,4.5528,0.3669,0.3669
3.7110,4.5528,0.3639,0.3639
3.6910,4.5528,0.3617,0.3617
3.6710,4.5528,0.3604,0.3604
3.6510,4.5528,0.3600,0.3600
3.6310,4.5528,0.3600,0.3600
3.6110,4.5528,0.3600,0.3600
3.5910,4.5528,0.3600,0.3600
3.5710,4.5528,0.3600,0.3600
3.5510,4.5528,0.3600,0.3600
3.5310,4.5528,0.3600,0.3600
3.5110,4.5328,0.3400,0.3400
3.4910,4.5328,0.3400,0.3400
3.4710,4.5328,0.3405,0.3405
3.4510,4.5328,0.3418,0.3418
3.4310,4.5328,0.3441,0.3441
3.4110,4.5328,0.3472,0.3472
3.3910,4.5328,0.3512,0.3512
3.3710,4.5328,0.3561,0.3561
3.3510,4.5328,0.3617,0.3617
3.3310,4.5128,0.3472,0.3472
3.3110,4.5128,0.3512,0.3512
3.2910,4.5128,0.3561,0.3561
3.2710,4.5128,0.3617,0.3617
3.2510,4.5128,0.3639,0.3639
3.2310,4.5128,0.3669,0.3669
3.2110,4.5128,0.3707,0.3707
3.1910,4.5128,0.3754,0.3754
3.1710,4.5128,0.3808,0.3808
3.1510,4.5128,0.3808,0.3808
3.1310,4.5128,0.3754,0.3754
3.1110,4.5128,0.3707,0.3707
3.0910,4.4928,0.3754,0.3754
3.0710,4.4928,0.3808,0.3808
3.0510,4.4928,0.3754,0.3754
3.0310,4.4928,0.3707,0.3707
3.0110,4.4928,0.3669,0.3669
2.9910,4.4728,0.3808,0.3808
2.9710,4.4728,0.3754,0.3754
2.9510,4.4728,0.3707,0.3707
2.9310,4.4728,0.3669,0.3669
2.9110,4.4728,0.3639,0.3639
2.8910,4.4528,0.3817,0.3817
2.8710,4.4528,0.3804,0.3804
2.8510,4.4528,0.3800,0.3800
2.8310,4.4528,0.3754,0.3754
2.8110,4.4528,0.3707,0.3707
2.7910,4.4328,0.3866,0.3866
2.7710,4.4328,0.3837,0.3837
2.7510,4.4328,0.3817,0.3817
2.7310,4.4328,0.3804,0.3804
2.7110,4.4128,0.3866,0.3866
2.6910,4.4128,0.3903,0.3903
2.6710,4.4128,0.3903,0.3903
2.6510,4.4128,0.3866,0.3866
2.6310,4.3928,0.3837,0.3837
2.6110,4.3928,0.3866,0.3866
2.5910,4.3928,0.3903,0.3903
2.5710,4.3928,0.3903,0.3903
2.5510,4.3928,0.3866,0.3866
2.5310,4.3928,0.3837,0.3837
2.5110,4.3928,0.3808,0.3808
2.4910,4.3928,0.3754,0.3754
2.4710,4.3928,0.3707,0.3707
2.4510,4.3728,0.3866,0.3866
2.4310,4.3728,0.3837,0.3837
2.4110,4.3728,0.3808,0.3808
2.3910,4.3728,0.3754,0.3754
2.3710,4.3728,0.3707,0.3707
2.3510,4.3728,0.3669,0.3669
2.3310,4.3728,0.3639,0.3639
2.3110,4.3728,0.3617,0.3617
2.2910,4.3728,0.3604,0.3604
2.2710,4.3728,0.3600,0.3600
2.2510,4.3728,0.3600,0.3600
2.2310,4.3528,0.3800,0.3800
2.2110,4.3528,0.3800,0.3800
2.1910,4.3528,0.3800,0.3800
2.1710,4.3528,0.3800,0.3800
2.1510,4.3528,0.3800,0.3800
2.1310,4.3528,0.3800,0.3800
2.1110,4.3528,0.3800,0.3800
2.0910,4.3528,0.3800,0.3800
2.0710,4.3528,0.3800,0.3800
2.0510,4.3528,0.3800,0.3800
2.0310,4.3528,0.3800,0.3800
2.0110,4.3328,0.4004,0.4004
1.9910,4.3328,0.4016,0.4016
1.9710,4.3328,0.4036,0.4036
1.9510,4.3328,0.4064,0.4064
1.9310,4.3328,0.4099,0.4099
1.9110,4.3328,0.4142,0.4142
1.8910,4.3328,0.4192,0.4192
1.8710,4.3328,0.4250,0.4250
1.8510,4.3328,0.4314,0.4314
1.8310,4.3328,0.4385,0.4385
1.8110,4.3128,0.4632,0.4632
1.7910,4.3128,0.4692,0.4692
1.7710,4.3128,0.4758,0.4758
1.7510,4.3128,0.4824,0.4824
1.7310,4.3128,0.4882,0.4882
1.7110,4.3128,0.4923,0.4923
1.6910,4.3128,0.4967,0.4967
1.6710,4.3128,0.5017,0.5017
1.6510,4.3128,0.5073,0.5073
1.6310,4.3128,0.5119,0.5119
1.6110,4.3328,0.5261,0.5261
1.5910,4.3328,0.5174,0.5174
1.5710,4.3528,0.5083,0.5083
1.5510,4.3728,0.4993,0.4993
1.5310,4.3928,0.4906,0.4906
1.5110,4.4128,0.4814,0.4814
1.4910,4.4328,0.4731,0.4731
1.4710,4.4528,0.4660,0.4660
1.4710,4.4728,0.4769,0.4769
1.4510,4.4928,0.4720,0.4720
1.4310,4.5128,0.4685,0.4685
1.4110,4.5328,0.4664,0.4664
1.3910,4.5528,0.4657,0.4657
1.3710,4.5728,0.4657,0.4657
1.3510,4.5728,0.4532,0.4532
1.3310,4.5928,0.4532,0.4532
1.3310,4.6128,0.4657,0.4657
1.3110,4.6328,0.4657,0.4657
1.2910,4.6528,0.4657,0.4657
1.2710,4.6728,0.4664,0.4664
1.2510,4.6928,0.4685,0.4685
1.2310,4.7128,0.4720,0.4720
1.2110,4.7328,0.4769,0.4769
1.1910,4.7528,0.4831,0.4831
1.1910,4.7728,0.4720,0.4720
1.1710,4.7928,0.4769,0.4769
1.1510,4.8128,0.4831,0.4831
1.1310,4.8328,0.4906,0.4906
1.1110,4.8528,0.4993,0.4993
1.0910,4.8528,0.5106,0.5106
1.0710,4.8728,0.5177,0.5177
1.0510,4.8728,0.5083,0.5083
1.0310,4.8928,0.5174,0.5174
1.0110,4.8928,0.5083,0.5083
0.9910,4.8928,0.4993,0.4993
0.9710,4.8928,0.4906,0.4906
0.9510,4.8928,0.4814,0.4814
0.9310,4.8928,0.4727,0.4727
0.9110,4.8928,0.4646,0.4646
0.8910,4.8928,0.4571,0.4571
0.8710,4.8928,0.4503,0.4503
0.8510,4.8928,0.4441,0.4441
0.8310,4.8728,0.4192,0.4192
0.8110,4.8728,0.4142,0.4142
0.7910,4.8728,0.4099,0.4099
0.7710,4.8728,0.4064,0.4064
0.7510,4.8728,0.4036,0.4036
0.7310,4.8728,0.4016,0.4016
0.7110,4.8728,0.4004,0.4004
0.6910,4.8728,0.4000,0.4000
0.6710,4.8528,0.3800,0.3800
0.6510,4.8528,0.3800,0.3800
0.6310,4.8528,0.3800,0.3800
0.6110,4.8528,0.3800,0.3800
0.5910,4.8528,0.3800,0.3800
0.5710,4.8528,0.3800,0.3800
0.5510,4.8328,0.3600,0.3600
0.5310,4.8328,0.3600,0.3600
0.5110,4.8328,0.3604,0.3604
0.4910,4.8328,0.3617,0.3617
0.4710,4.8328,0.3639,0.3639
0.4510,4.8128,0.3472,0.3472
0.4310,4.8128,0.3512,0.3512
0.4110,4.8128,0.3561,0.3561
0.3910,4.8128,0.3617,0.3617
0.3710,4.8128,0.3682,0.3682
0.3510,4.8128,0.3754,0.3754
0.3310,4.8128,0.3808,0.3808
0.3110,4.8128,0.3870,0.3870
0.2910,4.8128,0.3940,0.3940
0.2710,4.8128,0.4000,0.4000
0.2510,4.7928,0.3817,0.3817
0.2310,4.7928,0.3837,0.3837
0.2110,4.7928,0.3866,0.3866
0.1910,4.7928,0.3903,0.3903
0.1710,4.7928,0.3948,0.3948
0.1510,4.7928,0.3948,0.3948
0.1310,4.7728,0.3800,0.3800
0.1110,4.7728,0.3800,0.3800
0.0910,4.7728,0.3800,0.3800
0.0710,4.7528,0.3600,0.3600
0.0510,4.7528,0.3604,0.3604
0.0310,4.7528,0.3617,0.3617
0.0110,4.7528,0.3639,0.3639
-0.0090,4.7328,0.3472,0.3472
-0.0290,4.7328,0.3512,0.3512
-0.0490,4.7328,0.3561,0.3561
-0.0690,4.7328,0.3617,0.3617
-0.0890,4.7328,0.3639,0.3639
-0.1090,4.7328,0.3669,0.3669
-0.1290,4.7128,0.3512,0.3512
-0.1490,4.7128,0.3561,0.3561
-0.1690,4.7128,0.3604,0.3604
-0.1890,4.7128,0.3617,0.3617
-0.2090,4.6928,0.3441,0.3441
-0.2290,4.6928,0.3472,0.3472
-0.2490,4.6928,0.3512,0.3512
-0.2690,4.6928,0.3561,0.3561
-0.2890,4.6928,0.3600,0.3600
-0.3090,4.6928,0.3600,0.3600
-0.3290,4.6728,0.3400,0.3400
-0.3490,4.6728,0.3400,0.3400
-0.3690,4.6728,0.3400,0.3400
-0.3890,4.6728,0.3400,0.3400
-0.4090,4.6728,0.3400,0.3400
-0.4290,4.6528,0.3200,0.3200
-0.4490,4.6528,0.3205,0.3205
-0.4690,4.6528,0.3219,0.3219
-0.4890,4.6528,0.3243,0.3243
-0.5090,4.6528,0.3276,0.3276
-0.5290,4.6528,0.3317,0.3317
-0.5490,4.6328,0.3176,0.3176
-0.5690,4.6328,0.3238,0.3238
-0.5890,4.6328,0.3308,0.3308
-0.6090,4.6328,0.3368,0.3368
-0.6290,4.6328,0.3418,0.3418
-0.6490,4.6328,0.3441,0.3441
-0.6690,4.6328,0.3472,0.3472
-0.6890,4.6328,0.3427,0.3427
-0.7090,4.6328,0.3368,0.3368
-0.7290,4.6128,0.3427,0.3427
-0.7490,4.6128,0.3472,0.3472
-0.7690,4.6128,0.3441,0.3441
-0.7890,4.6128,0.3418,0.3418
-0.8090,4.5928,0.3561,0.3561
-0.8290,4.5928,0.3600,0.3600
-0.8490,4.5928,0.3561,0.3561
-0.8690,4.5928,0.3512,0.3512
-0.8890,4.5728,0.3652,0.3652
-0.9090,4.5728,0.3639,0.3639
-0.9290,4.5728,0.3569,0.3569
-0.9490,4.5728,0.3494,0.3494
-0.9690,4.5728,0.3427,0.3427
-0.9890,4.5528,0.3561,0.3561
-1.0090,4.5528,0.3512,0.3512
-1.0290,4.5328,0.3669,0.3669
-1.0490,4.5328,0.3639,0.3639
-1.0690,4.5328,0.3617,0.3617
-1.0890,4.5328,0.3604,0.3604
-1.1090,4.5128,0.3754,0.3754
-1.1290,4.5128,0.3707,0.3707
-1.1490,4.4928,0.3866,0.3866
-1.1690,4.4928,0.3837,0.3837
-1.1890,4.4928,0.3808,0.3808
-1.2090,4.4728,0.3940,0.3940
-1.2290,4.4528,0.4060,0.4060
-1.2490,4.4528,0.4000,0.4000
-1.2690,4.4528,0.3948,0.3948
-1.2890,4.4328,0.4099,0.4099
-1.3090,4.4128,0.4200,0.4200
-1.3290,4.3928,0.4314,0.4314
-1.3490,4.3728,0.4441,0.4441
-1.3690,4.3528,0.4579,0.4579
-1.3890,4.3328,0.4727,0.4727
-1.4090,4.3128,0.4886,0.4886
-1.4090,4.2928,0.4923,0.4923
-1.4290,4.2728,0.4689,0.4689
-1.4490,4.2528,0.4459,0.4459
-1.4490,4.2328,0.4433,0.4433
-1.4490,4.2128,0.4415,0.4415
-1.4490,4.1928,0.4404,0.4404
-1.4490,4.1728,0.4385,0.4385
-1.4490,4.1528,0.4337,0.4337
-1.4290,4.1328,0.4492,0.4492
-1.4290,4.1128,0.4441,0.4441
-1.4290,4.0928,0.4385,0.4385
-1.4290,4.0728,0.4337,0.4337
-1.4290,4.0528,0.4295,0.4295
-1.4290,4.0328,0.4250,0.4250
-1.4290,4.0128,0.4192,0.4192
-1.4290,3.9928,0.4142,0.4142
-1.4290,3.9728,0.4099,0.4099
-1.4290,3.9528,0.4064,0.4064
-1.4090,3.9328,0.3837,0.3837
-1.4090,3.9128,0.3808,0.3808
-1.4090,3.8928,0.3754,0.3754
-1.4090,3.8728,0.3707,0.3707
-1.4090,3.8528,0.3669,0.3669
-1.4090,3.8328,0.3639,0.3639
-1.4090,3.8128,0.3617,0.3617
-1.4090,3.7928,0.3604,0.3604
-1.4090,3.7728,0.3600,0.3600
-1.4090,3.7528,0.3600,0.3600
-1.3890,3.7328,0.3400,0.3400
-1.3890,3.7128,0.3400,0.3400
-1.3890,3.6928,0.3400,0.3400
-1.3890,3.6728,0.3400,0.3400
-1.3890,3.6528,0.3405,0.3405
-1.3890,3.6328,0.3418,0.3418
-1.3890,3.6128,0.3441,0.3441
-1.3890,3.5928,0.3472,0.3472
-1.3890,3.5728,0.3512,0.3512
-1.3890,3.5528,0.3561,0.3561
-1.3690,3.5328,0.3400,0.3400
-1.3690,3.5128,0.3400,0.3400
-1.3690,3.4928,0.3400,0.3400
-1.3690,3.4728,0.3405,0.3405
-1.3690,3.4528,0.3418,0.3418
-1.3690,3.4328,0.3441,0.3441
-1.3690,3.4128,0.3472,0.3472
-1.3690,3.3928,0.3512,0.3512
-1.3690,3.3728,0.3561,0.3561
-1.3490,3.3528,0.3418,0.3418
-1.3490,3.3328,0.3441,0.3441
-1.3490,3.3128,0.3472,0.3472
-1.3490,3.2928,0.3512,0.3512
-1.3490,3.2728,0.3561,0.3561
-1.3290,3.2528,0.3405,0.3405
-1.3290,3.2328,0.3418,0.3418
-1.3290,3.2128,0.3441,0.3441
-1.3290,3.1928,0.3472,0.3472
-1.3290,3.1728,0.3512,0.3512
-1.3290,3.1528,0.3512,0.3512
-1.3290,3.1328,0.3472,0.3472
-1.3290,3.1128,0.3427,0.3427
-1.3290,3.0928,0.3368,0.3368
-1.3290,3.0728,0.3317,0.3317
-1.3090,3.0528,0.3472,0.3472
-1.3090,3.0328,0.3441,0.3441
-1.3090,3.0128,0.3418,0.3418
-1.3090,2.9928,0.3368,0.3368
-1.3090,2.9728,0.3317,0.3317
-1.3090,2.9528,0.3276,0.3276
-1.3090,2.9328,0.3243,0.3243
-1.3090,2.9128,0.3219,0.3219
-1.3090,2.8928,0.3205,0.3205
-1.2890,2.8728,0.3400,0.3400
-1.2890,2.8528,0.3400,0.3400
-1.2890,2.8328,0.3400,0.3400
-1.2890,2.8128,0.3400,0.3400
-1.2890,2.7928,0.3368,0.3368
-1.2890,2.7728,0.3317,0.3317
-1.2690,2.7528,0.3472,0.3472
-1.2690,2.7328,0.3441,0.3441
-1.2690,2.7128,0.3418,0.3418
-1.2690,2.6928,0.3405,0.3405
-1.2690,2.6728,0.3400,0.3400
-1.2490,2.6528,0.3600,0.3600
-1.2490,2.6328,0.3600,0.3600
-1.2490,2.6128,0.3600,0.3600
-1.2490,2.5928,0.3561,0.3561
-1.2490,2.5728,0.3512,0.3512
-1.2490,2.5528,0.3472,0.3472
-1.2290,2.5328,0.3604,0.3604
-1.2290,2.5128,0.3617,0.3617
-1.2290,2.4928,0.3604,0.3604
-1.2290,2.4728,0.3600,0.3600
-1.2290,2.4528,0.3561,0.3561
