# x_m,y_m,w_tr_right_m,w_tr_left_m
3.5482,2.7261,0.6023,0.6023
3.5282,2.7461,0.6088,0.6088
3.5282,2.7661,0.6088,0.6088
3.5282,2.7861,0.6034,0.6034
3.5282,2.8061,0.5986,0.5986
3.5282,2.8261,0.5943,0.5943
3.5282,2.8461,0.5896,0.5896
3.5082,2.8661,0.6034,0.6034
3.5082,2.8861,0.5986,0.5986
3.5082,2.9061,0.5943,0.5943
3.5082,2.9261,0.5905,0.5905
3.5082,2.9461,0.5873,0.5873
3.4882,2.9661,0.6034,0.6034
3.4882,2.9861,0.5986,0.5986
3.4882,3.0061,0.5943,0.5943
3.4882,3.0261,0.5905,0.5905
3.4682,3.0461,0.6071,0.6071
3.4682,3.0661,0.6034,0.6034
3.4682,3.0861,0.5986,0.5986
3.4682,3.1061,0.5943,0.5943
3.4482,3.1261,0.6102,0.6102
3.4482,3.1461,0.6071,0.6071
3.4482,3.1661,0.6046,0.6046
3.4482,3.1861,0.6026,0.6026
3.4282,3.2061,0.6211,0.6211
3.4282,3.2261,0.6203,0.6203
3.4282,3.2461,0.6181,0.6181
3.4282,3.2661,0.6139,0.6139
3.4082,3.2861,0.6299,0.6299
3.4082,3.3061,0.6269,0.6269
3.4082,3.3261,0.6228,0.6228
3.3882,3.3461,0.6280,0.6280
3.3882,3.3661,0.6335,0.6335
3.3882,3.3861,0.6280,0.6280
3.3882,3.4061,0.6228,0.6228
3.3882,3.4261,0.6181,0.6181
3.3882,3.4461,0.6139,0.6139
3.3882,3.4661,0.6102,0.6102
3.3882,3.4861,0.6071,0.6071
3.3682,3.5061,0.6244,0.6244
3.3682,3.5261,0.6225,0.6225
3.3682,3.5461,0.6181,0.6181
3.3682,3.5661,0.6139,0.6139
3.3682,3.5861,0.6102,0.6102
3.3482,3.6061,0.6269,0.6269
3.3482,3.6261,0.6228,0.6228
3.3482,3.6461,0.6181,0.6181
3.3282,3.6661,0.6335,0.6335
3.3282,3.6861,0.6280,0.6280
3.3282,3.7061,0.6228,0.6228
3.3282,3.7261,0.6181,0.6181
3.3082,3.7461,0.6335,0.6335
3.3082,3.7661,0.6299,0.6299
3.3082,3.7861,0.6269,0.6269
3.3082,3.8061,0.6244,0.6244
3.2882,3.8261,0.6424,0.6424
3.2882,3.8461,0.6411,0.6411
3.2882,3.8661,0.6403,0.6403
3.2882,3.8861,0.6400,0.6400
3.2882,3.9061,0.6376,0.6376
3.2882,3.9261,0.6335,0.6335
3.2882,3.9461,0.6299,0.6299
3.2882,3.9661,0.6269,0.6269
3.2682,3.9861,0.6443,0.6443
3.2682,4.0061,0.6424,0.6424
3.2682,4.0261,0.6400,0.6400
3.2682,4.0461,0.6338,0.6338
3.2682,4.0661,0.6280,0.6280
3.2682,4.0861,0.6228,0.6228
3.2682,4.1061,0.6181,0.6181
3.2682,4.1261,0.6139,0.6139
3.2482,4.1461,0.6280,0.6280
3.2482,4.1661,0.6228,0.6228
3.2482,4.1861,0.6181,0.6181
3.2482,4.2061,0.6139,0.6139
3.2282,4.2261,0.6299,0.6299
3.2282,4.2461,0.6269,0.6269
3.2282,4.2661,0.6244,0.6244
3.2282,4.2861,0.6225,0.6225
3.2082,4.3061,0.6411,0.6411
3.2082,4.3261,0.6403,0.6403
3.2082,4.3461,0.6400,0.6400
3.2082,4.3661,0.6400,0.6400
3.1882,4.3861,0.6600,0.6600
